Order Date,Purchase Price Per Unit,Quantity,Shipping Address State,Title,ASIN/ISBN (Product Code),Category,Survey ResponseID,Total Value
2018-12-16,5.49,1.0,ME,Hatchet,1416936475,ABIS_BOOK,R_RUm7V3LssbCRwQh,5.49
2018-12-05,14.51,1.0,ME,Hello World: Being Human in the Age of Algorithms,039363499X,ABIS_BOOK,R_1JJ8YCoLzDqN39u,14.51
2018-10-28,19.95,1.0,ME,Hieroglyphic Dictionary: A Vocabulary of the Middle Egyptian Language,1481271652,ABIS_BOOK,R_2sRqLYPSneIHZfJ,19.95
2019-10-24,18.78,1.0,ME,Hokusai: The Great Wave (Blank Sketch Book) (Luxury Sketch Books),1783613645,ABIS_BOOK,R_2sRqLYPSneIHZfJ,18.78
2018-01-16,6.04,5.0,ME,Holes (Holes Series),0440414806,ABIS_BOOK,R_Bz9qIb3FhzjeBbz,30.2
2019-02-25,11.59,1.0,ME,How Your Mind Can Heal Your Body,1788171497,ABIS_BOOK,R_Bz9qIb3FhzjeBbz,11.59
2022-09-10,18.81,1.0,ME,I'm Glad My Mom Died,1982185821,ABIS_BOOK,R_Bz9qIb3FhzjeBbz,18.81
2018-03-30,14.24,1.0,ME,I've Loved You Since Forever,0062841742,ABIS_BOOK,R_3CVMAH13SNAWjLZ,14.24
2019-12-23,13.4,1.0,ME,If These Walls Could Talk: Boston Red Sox,1629375454,ABIS_BOOK,R_27EkAmfedK6OHpp,13.4
2020-12-14,14.29,1.0,ME,If We Were Villains: A Novel,1250095298,ABIS_BOOK,R_2urK0eQ2YRk28la,14.29
2020-03-31,21.49,1.0,ME,Innovate Inside the Box: Empowering Learners Through UDL and the Innovator's Mindset,1948334127,ABIS_BOOK,R_Bz9qIb3FhzjeBbz,21.49
2018-09-12,29.41,1.0,ME,Internal Family Systems Therapy (The Guilford Family Therapy Series),1572302720,ABIS_BOOK,R_1JJ8YCoLzDqN39u,29.41
2021-01-19,10.59,1.0,ME,It Ends with Us: A Novel (1),1501110365,ABIS_BOOK,R_UWl7Tnh9WjcOABH,10.59
2018-04-16,12.99,1.0,ME,Japanese Reader Collection Volume 1: Hikoichi,1482373343,ABIS_BOOK,R_2sRqLYPSneIHZfJ,12.99
2018-04-16,12.99,1.0,ME,"Japanese Reader Collection Volume 2: Momotaro, the Peach Boy",1484191137,ABIS_BOOK,R_2sRqLYPSneIHZfJ,12.99
2019-10-09,12.79,1.0,ME,Just Kidding,1582461635,ABIS_BOOK,R_Bz9qIb3FhzjeBbz,12.79
